sample_id,batch_number,barcode,product_name,product_category,manufacturer_name,manufacturer_address,net_quantity,unit_of_measurement,mrp_declaration,mrp_value_inr,unit_sale_price,packing_date,consumer_care_phone,consumer_care_email,country_of_origin,label_readability,compliance_status,compliance_score,risk_tier,violation_count,violated_rules,violation_descriptions
LM-GEN-00432,BN7244,8907168292515,Full Cream Milk Powder,Dairy,Disha Exports & Imports,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",500g,g,MRP Rs. 550 (Incl. of all taxes),550,Rs. 1.1 per g,01/2022,011-23456789,contact@firm.co.in,,POOR,NON_COMPLIANT,85,LOW,1,LM-PC-008,Country of Origin declaration missing
LM-GEN-00433,BN9697,8904991224959,Ayurvedic Churan,Health,Hindustan Consumer Goods,"Andheri East, MIDC, Mumbai, Maharashtra - 400093",50g,g,MRP Rs. 650 (Incl. of all taxes),650,Rs. 13.0 per g,07/2022,1800-419-8900,consumer@product.in,Manufactured in India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00434,BN5832,8909314288903,Mustard Oil,Edible Oil,Agro Vision Industries,"Kumbargaon MIDC, Ahmednagar, Maharashtra - 414003",1000ml,ml,MRP Rs. 50 (Incl. of all taxes),50,Rs. 0.05 per ml,04/2023,1800-419-8900,consumer@product.in,Manufactured in India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00435,BN5424,8902740197975,Deodorant Spray,Personal Care,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",300ml,ml,MRP Rs. 850 (Incl. of all taxes),850,Rs. 2.8333 per ml,02/2023,1800-123-7890,info@pack.in,India,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00436,BN6235,8909045744221,Multivitamin Tablets,Health,Bengal Foods International,"Park Circus, Kolkata, West Bengal - 700017",60grm,grm,MRP Rs. 20,20,Rs. 0.3333 per N,09/2023,1800-419-8900,consumer@product.in,India,MODERATE,NON_COMPLIANT,50,HIGH,2,LM-PC-004; LM-PC-005,Non-standard unit 'grm' used (must be SI: g/kg/ml/l/N/m) | MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00437,BN2916,8905174298944,Floor Cleaner,Household,Hindustan Consumer Goods,Andheri East,0.5l,l,MRP Rs. 120 (Incl. of all taxes),120,Rs. 240.0 per l,07/2023,,,China,GOOD,NON_COMPLIANT,70,MEDIUM,2,LM-PC-003; LM-PC-007,Incomplete address — PIN code / State missing | Consumer care helpline and email not provided
LM-GEN-00438,BN8345,8906651351125,,Spices,MP Agro Industries,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",50g,g,MRP Rs. 99 (Incl. of all taxes),99,Rs. 1.98 per g,11/2022,1800-103-1234,support@company.in,,GOOD,NON_COMPLIANT,60,MEDIUM,2,LM-PC-001; LM-PC-008,Missing product/commodity name on label | Country of Origin declaration missing
LM-GEN-00439,BN2508,8904549632525,,Personal Care,Prime Industries Ltd.,"Survey 45/A, Vatva GIDC, Ahmedabad, Gujarat - 382445",200g,g,MRP Rs. 25,25,Rs. 0.125 per g,07/2023,1800-103-1234,support@company.in,,GOOD,NON_COMPLIANT,35,CRITICAL,3,LM-PC-001; LM-PC-005; LM-PC-008,Missing product/commodity name on label | MRP missing mandatory phrase 'inclusive of all taxes' | Country of Origin declaration missing
LM-GEN-00440,BN6685,8902789541347,Butter,Dairy,Bengal Foods International,"Park Circus, Kolkata, West Bengal - 700017",100g,g,MRP Rs. 499 (Incl. of all taxes),499,Rs. 4.99 per g,02/2024,1800-572-3344,grievance@goods.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00441,BN4519,8906538994503,Moong Dal,Pulses,TechPack Solutions,"EPIP Zone, Whitefield, Bengaluru, Karnataka - 560066",1000g,g,MRP Rs. 75 (Incl. of all taxes),75,Rs. 0.075 per g,02/2022,1800-103-1234,support@company.in,India,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00442,BN9321,8903468652075,Pesticide Spray,Agriculture,,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",250ml,ml,MRP Rs. 299 (Incl. of all taxes),299,Rs. 1.196 per ml,05/2022,011-23456789,contact@firm.co.in,,GOOD,NON_COMPLIANT,70,MEDIUM,2,LM-PC-002; LM-PC-008,Manufacturer/packer name not declared | Country of Origin declaration missing
LM-GEN-00443,BN8641,8907861693079,Bathing Soap,Personal Care,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",250g,g,MRP Rs. 850 (Incl. of all taxes),850,Rs. 3.4 per g,05/2022,1800-123-7890,info@pack.in,India,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00444,BN5908,8901361182181,Shampoo,Personal Care,Bengal Foods International,"Park Circus, Kolkata, West Bengal - 700017",200ml,ml,MRP Rs. 750 (Incl. of all taxes),750,Rs. 3.75 per ml,09/2022,011-23456789,contact@firm.co.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00445,BN2880,8908137267985,Tomato Ketchup,Condiments,Bharat Organic Farms,"Village Narsingpur, Tehsil Harda, Madhya Pradesh - 461331",500mls,mls,MRP Rs. 499 (Incl. of all taxes),499,,,1800-890-0011,help@business.co.in,Bangladesh,GOOD,NON_COMPLIANT,52,HIGH,3,LM-PC-004; LM-PC-006; LM-PC-009,Non-standard unit 'mls' used (must be SI: g/kg/ml/l/N/m) | Month and year of manufacture / packing not declared | Unit Sale Price (USP) not declared
LM-GEN-00446,BN7691,8905490568048,Moong Dal,Pulses,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",500g,g,MRP Rs. 450 (Incl. of all taxes),450,Rs. 0.9 per g,10/2022,011-23456789,contact@firm.co.in,Bharat,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00447,BN6824,8907397298267,Hair Oil,Personal Care,Sunrise Foods Pvt. Ltd.,"Plot No. 14, MIDC Industrial Area, Pune, Maharashtra - 411026",100ml,ml,MRP Rs. 120 (Incl. of all taxes),120,Rs. 1.2 per ml,07/2024,,,India,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-007,Consumer care helpline and email not provided
LM-GEN-00448,BN3275,8907601369076,Paneer,Dairy,Shree Ganesh Processors,"Near Water Tank, Sikar Road, Jaipur, Rajasthan - 302023",100g,g,MRP Rs. 50,50,,05/2024,1800-123-7890,info@pack.in,,POOR,NON_COMPLIANT,44,HIGH,4,LM-PC-005; LM-PC-008; LM-PC-009; LM-PC-010,MRP missing mandatory phrase 'inclusive of all taxes' | Country of Origin declaration missing | Unit Sale Price (USP) not declared | Label text readability below minimum statutory requirement (Rule 7)
LM-GEN-00449,BN8274,8908863425575,Instant Coffee,Health,Agro Vision Industries,Kumbargaon MIDC,50g,g,MRP Rs. 99 (Incl. of all taxes),99,Rs. 1.98 per g,03/2023,1800-890-0011,help@business.co.in,India,POOR,NON_COMPLIANT,85,LOW,1,LM-PC-003,Incomplete address — PIN code / State missing
LM-GEN-00450,BN9216,8902610303035,Fruit Jam,Condiments,,SY 22/3,500g,g,MRP Rs. 1499,1499,,09/2024,1800-200-5678,care@brand.com,Bharat,GOOD,NON_COMPLIANT,37,CRITICAL,4,LM-PC-002; LM-PC-003; LM-PC-009; LM-PC-005,Manufacturer/packer name not declared | Incomplete address — PIN code / State missing | Unit Sale Price (USP) not declared | MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00451,BN3646,8905166788654,Mosquito Repellent Liquid,Household,,"K-18, RIICO Industrial Area, Bhiwadi, Rajasthan - 301019",45ml,ml,MRP Rs. 350 (Incl. of all taxes),350,Rs. 7.7778 per ml,12/2023,1800-103-1234,support@company.in,India,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-002,Manufacturer/packer name not declared
LM-GEN-00452,BN8117,8905597052674,Tomato Ketchup,Condiments,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",250g,g,MRP Rs. 450 (Incl. of all taxes),450,Rs. 1.8 per g,01/2022,1800-123-7890,info@pack.in,Germany,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00453,BN7514,8904310255422,Hybrid Tomato Seeds,Agriculture,Shree Ganesh Processors,"Near Water Tank, Sikar Road, Jaipur, Rajasthan - 302023",20g,g,MRP Rs. 200 (Incl. of all taxes),200,,10/2022,1800-103-1234,support@company.in,Bharat,GOOD,NON_COMPLIANT,92,LOW,1,LM-PC-009,Unit Sale Price (USP) not declared
LM-GEN-00454,BN9907,8903679836856,Instant Noodles,Snacks & Bakery,Odisha Produce Ltd.,"Chandaka Industrial Estate, Bhubaneswar, Odisha - 751024",140g,g,MRP Rs. 99 (Incl. of all taxes),99,Rs. 0.7071 per g,06/2024,1800-200-5678,care@brand.com,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00455,BN9048,8902344388066,Toothbrush,Personal Care,Shree Ganesh Processors,"Near Water Tank, Sikar Road, Jaipur, Rajasthan - 302023",0.5N,N,MRP Rs. 999 (Incl. of all taxes),999,Rs. 1998.0 per N,07/2024,011-23456789,contact@firm.co.in,India,POOR,NON_COMPLIANT,92,LOW,1,LM-PC-010,Label text readability below minimum statutory requirement (Rule 7)
LM-GEN-00456,BN8126,8909484456894,Detergent Powder,Household,Bharat Organic Farms,"Village Narsingpur, Tehsil Harda, Madhya Pradesh - 461331",2kg,kg,MRP Rs. 99 (Incl. of all taxes),99,Rs. 49.5 per kg,,1800-123-7890,info@pack.in,Made in India,POOR,NON_COMPLIANT,77,MEDIUM,2,LM-PC-006; LM-PC-010,Month and year of manufacture / packing not declared | Label text readability below minimum statutory requirement (Rule 7)
LM-GEN-00457,BN6468,8901948106836,Bathing Soap,Personal Care,,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",125g,g,MRP Rs. 200,200,Rs. 1.6 per g,02/2022,1800-572-3344,grievance@goods.in,,GOOD,NON_COMPLIANT,45,HIGH,3,LM-PC-002; LM-PC-008; LM-PC-005,Manufacturer/packer name not declared | Country of Origin declaration missing | MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00458,BN6024,8906109195501,Curd (Dahi),Dairy,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",800g,g,MRP Rs. 850 (Incl. of all taxes),850,Rs. 1.0625 per g,05/2022,1800-103-1234,support@company.in,Germany,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00459,BN5151,8901872882986,Toilet Cleaner,Household,Prime Industries Ltd.,"Survey 45/A, Vatva GIDC, Ahmedabad, Gujarat - 382445",1000ml,ml,MRP Rs. 200,200,,09/2023,1800-200-5678,care@brand.com,India,POOR,NON_COMPLIANT,67,MEDIUM,2,LM-PC-009; LM-PC-005,Unit Sale Price (USP) not declared | MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00460,BN2874,8904590053749,Adhesive Tape,Stationery,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",50m,m,MRP Rs. 150 (Incl. of all taxes),150,Rs. 3.0 per m,07/2022,1800-200-5678,care@brand.com,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00461,BN6277,8906665145317,Cream Biscuits,Snacks & Bakery,Agro Vision Industries,"Kumbargaon MIDC, Ahmednagar, Maharashtra - 414003",100kilos,kilos,MRP Rs. 15 (Incl. of all taxes),15,Rs. 0.15 per g,12/2023,,,USA,GOOD,NON_COMPLIANT,60,MEDIUM,2,LM-PC-007; LM-PC-004,Consumer care helpline and email not provided | Non-standard unit 'kilos' used (must be SI: g/kg/ml/l/N/m)
LM-GEN-00462,BN8180,8904945476914,Full Cream Milk Powder,Dairy,MP Agro Industries,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",500g,g,MRP Rs. 1199 (Incl. of all taxes),1199,Rs. 2.398 per g,05/2023,1800-419-8900,consumer@product.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00463,BN6967,8904437462172,Coriander Powder,Edible Oil,Sunrise Foods Pvt. Ltd.,"Plot No. 14, MIDC Industrial Area, Pune, Maharashtra - 411026",100grms,grms,MRP Rs. 550 (Incl. of all taxes),550,Rs. 5.5 per g,07/2024,1800-890-0011,help@business.co.in,China,GOOD,NON_COMPLIANT,75,MEDIUM,1,LM-PC-004,Non-standard unit 'grms' used (must be SI: g/kg/ml/l/N/m)
LM-GEN-00464,BN6418,8905386211786,,Personal Care,,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",200ml,ml,MRP Rs. 450 (Incl. of all taxes),450,Rs. 2.25 per ml,,,,India,MODERATE,NON_COMPLIANT,30,CRITICAL,4,LM-PC-001; LM-PC-002; LM-PC-006; LM-PC-007,Missing product/commodity name on label | Manufacturer/packer name not declared | Month and year of manufacture / packing not declared | Consumer care helpline and email not provided
LM-GEN-00465,BN9191,8909066422668,Fruit Jam,Condiments,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",500Liters,Liters,MRP Rs. 30 (Incl. of all taxes),30,,,,,USA,GOOD,NON_COMPLIANT,37,CRITICAL,4,LM-PC-004; LM-PC-009; LM-PC-007; LM-PC-006,Non-standard unit 'Liters' used (must be SI: g/kg/ml/l/N/m) | Unit Sale Price (USP) not declared | Consumer care helpline and email not provided | Month and year of manufacture / packing not declared
LM-GEN-00466,BN8184,8906934008050,Notebook,Staples,,"Kumbargaon MIDC, Ahmednagar, Maharashtra - 414003",0.5N,N,MRP Rs. 550 (Incl. of all taxes),550,Rs. 1100.0 per N,07/2022,1800-890-0011,help@business.co.in,India,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-002,Manufacturer/packer name not declared
LM-GEN-00467,BN1556,8909343219736,,Beverages,,"Park Circus, Kolkata, West Bengal - 700017",400ml,ml,MRP Rs. 650 (Incl. of all taxes),650,Rs. 1.625 per ml,05/2022,1800-572-3344,grievance@goods.in,India,POOR,NON_COMPLIANT,52,HIGH,3,LM-PC-010; LM-PC-002; LM-PC-001,Label text readability below minimum statutory requirement (Rule 7) | Manufacturer/packer name not declared | Missing product/commodity name on label
LM-GEN-00468,BN1684,8906109849055,Shaving Cream,Personal Care,JR Manufacturing,"K-18, RIICO Industrial Area, Bhiwadi, Rajasthan - 301019",140g,g,MRP Rs. 650,650,Rs. 4.6429 per g,07/2024,,,Bangladesh,GOOD,NON_COMPLIANT,60,MEDIUM,2,LM-PC-005; LM-PC-007,MRP missing mandatory phrase 'inclusive of all taxes' | Consumer care helpline and email not provided
LM-GEN-00469,BN4975,8908148913379,Rock Salt,Spices,Agro Vision Industries,Kumbargaon MIDC,500g,g,MRP Rs. 499 (Incl. of all taxes),499,Rs. 0.998 per g,04/2022,011-23456789,contact@firm.co.in,India,MODERATE,NON_COMPLIANT,85,LOW,1,LM-PC-003,Incomplete address — PIN code / State missing
LM-GEN-00470,BN3769,8904947712088,Instant Coffee,Beverages,Disha Exports & Imports,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",50g,g,MRP Rs. 1499 (Incl. of all taxes),1499,Rs. 29.98 per g,04/2024,1800-103-1234,support@company.in,China,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00471,BN2658,8908018409832,Paneer,Dairy,TechPack Solutions,"EPIP Zone, Whitefield, Bengaluru, Karnataka - 560066",400g,g,MRP Rs. 75 (Incl. of all taxes),75,Rs. 0.1875 per g,03/2023,1800-200-5678,care@brand.com,Bharat,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00472,BN4652,8905474650067,Basmati Rice,Staples,TechPack Solutions,"EPIP Zone, Whitefield, Bengaluru, Karnataka - 560066",0.5kg,kg,MRP Rs. 20 (Incl. of all taxes),20,Rs. 40.0 per kg,08/2023,1800-123-7890,info@pack.in,,POOR,NON_COMPLIANT,85,LOW,1,LM-PC-008,Country of Origin declaration missing
LM-GEN-00473,BN9586,8906574363173,,Staples,Hindustan Consumer Goods,Andheri East,0.5Kgs,Kgs,MRP Rs. 250 (Incl. of all taxes),250,Rs. 500.0 per kg,05/2024,011-23456789,contact@firm.co.in,Manufactured in India,GOOD,NON_COMPLIANT,35,CRITICAL,3,LM-PC-001; LM-PC-004; LM-PC-003,Missing product/commodity name on label | Non-standard unit 'Kgs' used (must be SI: g/kg/ml/l/N/m) | Incomplete address — PIN code / State missing
LM-GEN-00474,BN3260,8904880530279,Hair Conditioner,Personal Care,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",175ml,ml,MRP Rs. 999 (Incl. of all taxes),999,Rs. 0.999 per g,09/2022,1800-103-1234,support@company.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00475,BN4822,8909888471207,Potato Chips,Snacks & Bakery,MP Agro Industries,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",50g,g,MRP Rs. 150 (Incl. of all taxes),150,Rs. 0.3 per g,04/2023,1800-572-3344,grievance@goods.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00476,BN7496,8905404346329,Detergent Powder,Household,Bengal Foods International,"Park Circus, Kolkata, West Bengal - 700017",2kg,kg,MRP Rs. 999 (Incl. of all taxes),999,Rs. 499.5 per kg,09/2024,011-23456789,contact@firm.co.in,India,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00477,BN3745,8903736351172,Instant Coffee,Beverages,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",100g,g,MRP Rs. 120 (Incl. of all taxes),120,Rs. 1.2 per g,09/2022,1800-103-1234,support@company.in,India,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00478,BN4415,8903028729854,Pickle (Achar),Condiments,GreenLeaf Agro Industries,"Survey No. 87, Rajkot Industrial Estate, Rajkot, Gujarat - 360002",800g,g,MRP Rs. 750,750,Rs. 0.9375 per g,04/2024,011-23456789,contact@firm.co.in,USA,GOOD,NON_COMPLIANT,75,MEDIUM,1,LM-PC-005,MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00479,BN9629,8901451151160,Notebook,Stationery,Bengal Foods International,"Park Circus, Kolkata, West Bengal - 700017",2N,N,MRP Rs. 25 (Incl. of all taxes),25,Rs. 12.5 per N,12/2022,011-23456789,contact@firm.co.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00480,BN2118,8907973949715,Multivitamin Tablets,Health,Disha Exports & Imports,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",120N,N,MRP Rs. 99,99,,10/2023,1800-419-8900,consumer@product.in,,POOR,NON_COMPLIANT,44,HIGH,4,LM-PC-005; LM-PC-008; LM-PC-009; LM-PC-010,MRP missing mandatory phrase 'inclusive of all taxes' | Country of Origin declaration missing | Unit Sale Price (USP) not declared | Label text readability below minimum statutory requirement (Rule 7)
LM-GEN-00481,BN8468,8905407597260,Digestive Tablets,Health,GreenLeaf Agro Industries,"Survey No. 87, Rajkot Industrial Estate, Rajkot, Gujarat - 360002",15N,N,MRP Rs. 50 (Incl. of all taxes),50,Rs. 3.3333 per N,08/2022,011-23456789,contact@firm.co.in,India,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00482,BN1977,8905908546865,Lip Balm,Personal Care,,"SY 22/3, Edapally, Kochi, Kerala - 682024",2Kgs,Kgs,MRP Rs. 450 (Incl. of all taxes),450,Rs. 225.0 per g,02/2022,1800-890-0011,help@business.co.in,,GOOD,NON_COMPLIANT,45,HIGH,3,LM-PC-004; LM-PC-008; LM-PC-002,Non-standard unit 'Kgs' used (must be SI: g/kg/ml/l/N/m) | Country of Origin declaration missing | Manufacturer/packer name not declared
LM-GEN-00483,BN7127,8901777511859,Deodorant Spray,Personal Care,Sunrise Foods Pvt. Ltd.,Plot No. 14,300ml,ml,MRP Rs. 1199 (Incl. of all taxes),1199,Rs. 3.9967 per ml,09/2023,,,India,MODERATE,NON_COMPLIANT,70,MEDIUM,2,LM-PC-003; LM-PC-007,Incomplete address — PIN code / State missing | Consumer care helpline and email not provided
LM-GEN-00484,BN2924,8905437660427,Fertilizer (NPK),Agriculture,Odisha Produce Ltd.,"Chandaka Industrial Estate, Bhubaneswar, Odisha - 751024",0.5kg,kg,MRP Rs. 150 (Incl. of all taxes),150,Rs. 300.0 per kg,,1800-123-7890,info@pack.in,Bangladesh,MODERATE,NON_COMPLIANT,85,LOW,1,LM-PC-006,Month and year of manufacture / packing not declared
LM-GEN-00485,BN8452,8905014583574,Wheat Flour (Atta),Staples,Star FMCG Corporation,"Sector 63, NOIDA, Uttar Pradesh - 201301",5kg,kg,MRP Rs. 650 (Incl. of all taxes),650,Rs. 130.0 per kg,09/2022,1800-200-5678,care@brand.com,India,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00486,BN7225,8908406539689,Talcum Powder,Personal Care,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",100g,g,MRP Rs. 150 (Incl. of all taxes),150,Rs. 1.5 per g,06/2023,1800-890-0011,help@business.co.in,USA,POOR,COMPLIANT,100,NONE,0,None,None
LM-GEN-00487,BN2218,8905848404105,Tomato Ketchup,Personal Care,MP Agro Industries,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",500g,g,MRP Rs. 399 (Incl. of all taxes),399,Rs. 0.798 per g,02/2024,1800-419-8900,consumer@product.in,,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-008,Country of Origin declaration missing
LM-GEN-00488,BN4115,8904997718164,Rock Salt,Dairy,Royal Produce Pvt. Ltd.,"NH-44 Bypass Road, Hyderabad, Telangana - 500072",1000g,g,MRP Rs. 1499 (Incl. of all taxes),1499,Rs. 1.499 per g,,1800-890-0011,help@business.co.in,Made in India,MODERATE,NON_COMPLIANT,85,LOW,1,LM-PC-006,Month and year of manufacture / packing not declared
LM-GEN-00489,BN2528,8902165654360,Adhesive Tape,Stationery,Shree Ganesh Processors,"Near Water Tank, Sikar Road, Jaipur, Rajasthan - 302023",50GMS,GMS,MRP Rs. 120 (Incl. of all taxes),120,Rs. 2.4 per m,02/2022,1800-419-8900,consumer@product.in,,MODERATE,NON_COMPLIANT,60,MEDIUM,2,LM-PC-004; LM-PC-008,Non-standard unit 'GMS' used (must be SI: g/kg/ml/l/N/m) | Country of Origin declaration missing
LM-GEN-00490,BN8428,8909636086508,,Pulses,Disha Exports & Imports,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",2kg,kg,MRP Rs. 200,200,Rs. 100.0 per kg,01/2023,1800-419-8900,consumer@product.in,India,GOOD,NON_COMPLIANT,50,HIGH,2,LM-PC-001; LM-PC-005,Missing product/commodity name on label | MRP missing mandatory phrase 'inclusive of all taxes'
LM-GEN-00491,BN8579,8905025540247,Bathing Soap,Personal Care,Disha Exports & Imports,"No. 34, Anna Salai, Chennai, Tamil Nadu - 600002",62.5g,g,MRP Rs. 1199 (Incl. of all taxes),1199,Rs. 19.184 per g,02/2024,011-23456789,contact@firm.co.in,Manufactured in India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00492,BN1787,8903792917993,,Household,Hindustan Consumer Goods,Andheri East,90ml,ml,MRP Rs. 15 (Incl. of all taxes),15,Rs. 0.1667 per ml,05/2022,1800-123-7890,info@pack.in,Germany,GOOD,NON_COMPLIANT,60,MEDIUM,2,LM-PC-001; LM-PC-003,Missing product/commodity name on label | Incomplete address — PIN code / State missing
LM-GEN-00493,BN9914,8904701575388,Shaving Cream,Personal Care,Evergreen Manufacturing Co.,"Phase II, Industrial Zone, Ludhiana, Punjab - 141010",70g,g,MRP Rs. 850 (Incl. of all taxes),850,Rs. 12.1429 per g,07/2024,1800-890-0011,help@business.co.in,Bangladesh,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00494,BN2045,8904108607834,Potato Chips,Snacks & Bakery,Shree Ganesh Processors,"Near Water Tank, Sikar Road, Jaipur, Rajasthan - 302023",100g,g,MRP Rs. 99 (Incl. of all taxes),99,Rs. 0.99 per g,10/2023,1800-419-8900,consumer@product.in,India,GOOD,COMPLIANT,100,NONE,0,None,None
LM-GEN-00495,BN1444,8908987875108,,Beverages,GreenLeaf Agro Industries,"Survey No. 87, Rajkot Industrial Estate, Rajkot, Gujarat - 360002",0.5Liters,Liters,MRP Rs. 30 (Incl. of all taxes),30,Rs. 60.0 per l,06/2024,1800-890-0011,help@business.co.in,Made in India,POOR,NON_COMPLIANT,42,HIGH,3,LM-PC-010; LM-PC-001; LM-PC-004,Label text readability below minimum statutory requirement (Rule 7) | Missing product/commodity name on label | Non-standard unit 'Liters' used (must be SI: g/kg/ml/l/N/m)
LM-GEN-00496,BN1167,8908075977539,,Condiments,,"Survey No. 87, Rajkot Industrial Estate, Rajkot, Gujarat - 360002",250g,g,MRP Rs. 25 (Incl. of all taxes),25,Rs. 0.1 per g,,,,Manufactured in India,GOOD,NON_COMPLIANT,30,CRITICAL,4,LM-PC-001; LM-PC-002; LM-PC-006; LM-PC-007,Missing product/commodity name on label | Manufacturer/packer name not declared | Month and year of manufacture / packing not declared | Consumer care helpline and email not provided
LM-GEN-00497,BN6234,8908817625391,Cream Biscuits,Snacks & Bakery,Apex Consumer Products,"No. 7, 3rd Cross, Peenya Industrial Area, Bengaluru, Karnataka - 560058",100g,g,MRP Rs. 30 (Incl. of all taxes),30,Rs. 0.3 per g,,011-23456789,contact@firm.co.in,India,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-006,Month and year of manufacture / packing not declared
LM-GEN-00498,BN1479,8907214288572,,Agriculture,MP Agro Industries,"Pologround Industrial Area, Indore, Madhya Pradesh - 452015",250ml,ml,MRP Rs. 35,35,Rs. 0.14 per ml,08/2023,1800-123-7890,info@pack.in,,MODERATE,NON_COMPLIANT,35,CRITICAL,3,LM-PC-001; LM-PC-005; LM-PC-008,Missing product/commodity name on label | MRP missing mandatory phrase 'inclusive of all taxes' | Country of Origin declaration missing
LM-GEN-00499,BN2610,8908789285214,,Snacks & Bakery,JR Manufacturing,"K-18, RIICO Industrial Area, Bhiwadi, Rajasthan - 301019",1000g,g,MRP Rs. 399 (Incl. of all taxes),399,Rs. 0.399 per g,08/2024,1800-890-0011,help@business.co.in,Made in India,MODERATE,NON_COMPLIANT,75,MEDIUM,1,LM-PC-001,Missing product/commodity name on label
LM-GEN-00500,BN7608,8902397715735,Curd (Dahi),Snacks & Bakery,TechPack Solutions,EPIP Zone,200g,g,MRP Rs. 850 (Incl. of all taxes),850,Rs. 4.25 per g,10/2022,1800-572-3344,grievance@goods.in,India,GOOD,NON_COMPLIANT,85,LOW,1,LM-PC-003,Incomplete address — PIN code / State missing
LM-GEN-00501,BN4577,8903029022094,Toothbrush,Personal Care,Pushpak Packaging Pvt. Ltd.,"Industrial Area Phase 1, Chandigarh - 160002",1N,N,MRP Rs. 25 (Incl. of all taxes),25,Rs. 25.0 per N,03/2024,1800-123-7890,info@pack.in,Germany,MODERATE,COMPLIANT,100,NONE,0,None,None
LM-GEN-00502,BN6133,8902425023291,Toothbrush,Personal Care,Hindustan Consumer Goods,Andheri East,0.5N,N,MRP Rs. 99 (Incl. of all taxes),99,Rs. 198.0 per N,01/2022,1800-123-7890,info@pack.in,,GOOD,NON_COMPLIANT,70,MEDIUM,2,LM-PC-008; LM-PC-003,Country of Origin declaration missing | Incomplete address — PIN code / State missing
